Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
127566-155687,P,Andrew,Andrew Wantz,Wantz,10,1,5500,TB@STL,TB,STL,,,,,,P
127566-102440,P,Mike,Mike Baumann,Baumann,4.709090909090909,57,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-102448,P,Brenan,Brenan Hanifee,Hanifee,4.636363636363637,55,5500,DET@SD,DET,SD,,,,,,P
127566-102462,P,Lyon,Lyon Richardson,Richardson,4.5625,34,5500,BOS@CIN,CIN,BOS,,,,,,P
127566-200764,P,Cam,Cam Booser,Booser,3.923076923076923,39,5500,TB@STL,TB,STL,,,,,,P
127566-102464,P,Jacob,Jacob Heatherly,Heatherly,,0,5500,CWS@MIL,CWS,MIL,,,,,0,P
127566-102470,P,Rico,Rico Garcia,Garcia,6.241379310344827,29,5500,MIN@BAL,BAL,MIN,,,,,,P
127566-135262,P,Anthony,Anthony Misiewicz,Misiewicz,3.5,5,5500,BOS@CIN,CIN,BOS,,,,,,P
127566-73828,P,Dan,Dan Altavilla,Altavilla,4.666666666666667,28,5500,MIN@BAL,MIN,BAL,,,,,,P
127566-102500,P,Robert,Robert Dugger,Dugger,,0,5500,TEX@PHI,TEX,PHI,,,,,,P
127566-102503,P,John,John Rooney,Rooney,7,1,5500,TB@STL,TB,STL,DTD,Elbow,,,,P
127566-157796,P,Gabe,Gabe Klobosits,Klobosits,,0,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-102505,P,Edwin,Edwin Uceta,Uceta,7.1571428571428575,70,5500,TB@STL,TB,STL,IL,Shoulder,,,,P
127566-116847,P,Cole,Cole Sulser,Sulser,7.277777777777778,18,5500,TB@STL,TB,STL,,,,,,P
127566-194675,P,Luke,Luke Little,Little,8.5,2,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-102515,P,Aaron,Aaron Ashby,Ashby,8.78,50,5500,CWS@MIL,MIL,CWS,,,,,,P
127566-135281,P,Bryan,Bryan Baker,Baker,5.361111111111111,73,5500,TB@STL,TB,STL,,,,,,P
127566-159857,P,Jose,Jose Marte,Marte,6.071428571428571,14,5500,PIT@NYM,NYM,PIT,DTD,Shoulder,,,,P
127566-102517,P,Jhoan,Jhoan Duran,Duran,6.52054794520548,75,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-102523,P,Deivi,Deivi Garcia,Garcia,4.285714285714286,14,5500,BOS@CIN,CIN,BOS,,,,,,P
127566-135289,P,Kodi,Kodi Whitley,Whitley,,0,5500,TB@STL,TB,STL,,,,,,P
127566-178306,P,Bryan,Bryan Hoeing,Hoeing,5.142857142857143,7,5500,DET@SD,SD,DET,IL,Elbow,,,,P
127566-135300,P,Wandisson,Wandisson Charles,Charles,,0,5500,DET@SD,DET,SD,,,,,,P
127566-231563,P,Dugan,Dugan Darnell,Darnell,4.555555555555555,9,5500,DET@SD,DET,SD,DTD,Hip,,,,P
127566-135304,P,Tyler,Tyler Baum,Baum,,0,5500,WSH@CHC,WSH,CHC,,,,,,P
127566-194696,P,Enmanuel,Enmanuel De Jesus,De Jesus,,0,5500,DET@SD,DET,SD,,,,,,P
127566-73866,P,Wandy,Wandy Peralta,Peralta,5.054794520547945,73,5500,DET@SD,SD,DET,,,,,,P
127566-135313,P,Nick,Nick Sandlin,Sandlin,4.473684210526316,19,5500,LAA@HOU,LAA,HOU,,,,,,P
127566-170135,P,Yennier,Yennier Cano,Cano,3.876923076923077,65,5500,MIN@BAL,BAL,MIN,,,,,,P
127566-80033,P,Emilio,Emilio Pagan,Pagan,5.642857142857143,70,5500,BOS@CIN,CIN,BOS,,,,,,P
127566-184482,P,Hobie,Hobie Harris,Harris,,0,5500,BOS@CIN,BOS,CIN,O,Forearm,,,,P
127566-80034,P,Jose,Jose Alvarado,Alvarado,6.111111111111111,28,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-12452,P,Kenley,Kenley Jansen,Jansen,5.45,62,5500,DET@SD,DET,SD,,,,,,P
127566-102565,P,Mason,Mason Englert,Englert,7.464285714285714,30,5500,TB@STL,TB,STL,,,,,,P
127566-102568,P,Colin,Colin Poche,Poche,2,14,5500,DET@SD,DET,SD,,,,,,P
127566-135339,P,Clayton,Clayton Beeter,Beeter,5.346153846153846,26,5500,WSH@CHC,WSH,CHC,,,,,,P
127566-102570,P,Sandy,Sandy Gaston,Gaston,,0,5500,WSH@CHC,WSH,CHC,,,,,,P
127566-209078,P,Max,Max Lazar,Lazar,3.9444444444444446,36,5500,TEX@PHI,PHI,TEX,IL,Oblique,,,,P
127566-102582,P,Nick,Nick Raquet,Raquet,4.5,2,5500,TB@STL,STL,TB,,,,,,P
127566-135358,P,Dylan,Dylan File,File,,0,5500,DET@SD,DET,SD,,,,,,P
127566-102590,P,Joey,Joey Gerber,Gerber,11,2,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-145610,P,Angel,Angel Zerpa,Zerpa,4.529411764705882,69,5500,CWS@MIL,MIL,CWS,,,,,,P
127566-145609,P,Peter,Peter Solomon,Solomon,,0,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-198874,P,Noah,Noah Schultz,Schultz,,0,5500,CWS@MIL,CWS,MIL,,,,,0,P
127566-145629,P,Mason,Mason Thompson,Thompson,2.0714285714285716,14,5500,TEX@PHI,TEX,PHI,,,,,,P
127566-205032,P,Daniel,Daniel Robert,Robert,4.4,15,5500,TEX@PHI,PHI,TEX,O,Chest,,,,P
127566-198920,P,Dylan,Dylan Lesko,Lesko,,0,5500,TB@STL,TB,STL,,,,,,P
127566-198936,P,Tekoah,Tekoah Roby,Roby,,0,5500,TB@STL,STL,TB,IL,Elbow,,,,P
127566-209176,P,Chase,Chase Shugart,Shugart,5.911764705882353,35,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-157997,P,Sean,Sean Guenther,Guenther,4.111111111111111,9,5500,DET@SD,DET,SD,,,,,,P
127566-180540,P,Easton,Easton McGee,McGee,6.222222222222222,9,5500,CWS@MIL,MIL,CWS,,,,,,P
127566-174406,P,Huascar,Huascar Brazoban,Brazoban,6.0576923076923075,52,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-203080,P,Brandon,Brandon Eisert,Eisert,4.819444444444445,72,5500,CWS@MIL,CWS,MIL,,,,,0,P
127566-209224,P,Orlando,Orlando Ribalta,Ribalta,4.136363636363637,22,5500,WSH@CHC,WSH,CHC,,,,,,P
127566-135525,P,Adam,Adam Seminaris,Seminaris,,0,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-153961,P,Tayler,Tayler Saucedo,Saucedo,4.3,10,5500,LAA@HOU,LAA,HOU,,,,,,P
127566-225666,P,Paxton,Paxton Schultz,Schultz,9.384615384615385,13,5500,WSH@CHC,WSH,CHC,IL,Elbow,,,,P
127566-225665,P,Sauryn,Sauryn Lao,Lao,6,8,5500,MIN@BAL,BAL,MIN,,,,,,P
127566-158131,P,Tyler,Tyler Gilbert,Gilbert,5.608695652173913,46,5500,CWS@MIL,CWS,MIL,,,,,0,P
127566-188886,P,Amos,Amos Willingham,Willingham,0,1,5500,LAA@HOU,HOU,LAA,,,,,,P
127566-225748,P,Craig,Craig Yoho,Yoho,3.25,8,5500,CWS@MIL,MIL,CWS,IL,Calf,,,,P
127566-135645,P,Isaac,Isaac Mattson,Mattson,5.976744186046512,44,5500,PIT@NYM,PIT,NYM,,,,,,P
127566-84452,P,Caleb,Caleb Ferguson,Ferguson,4.225352112676056,73,5500,BOS@CIN,CIN,BOS,IL,Oblique,,,,P
127566-145918,P,Will,Will Vest,Vest,6.594202898550725,69,5500,DET@SD,DET,SD,,,,,,P
127566-145916,P,Zach,Zach Pop,Pop,-0.8,5,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-219654,P,Juan,Juan Carela,Carela,,0,5500,CWS@MIL,CWS,MIL,O,Elbow,,,0,P
127566-119310,P,Noah,Noah Song,Song,,0,5500,BOS@CIN,BOS,CIN,,,,,,P
127566-119315,P,Kohl,Kohl Franklin,Franklin,,0,5500,WSH@CHC,CHC,WSH,IL,Elbow,,,,P
127566-170512,P,Peter,Peter Strzelecki,Strzelecki,5.3,10,5500,CWS@MIL,MIL,CWS,,,,,,P
127566-219665,P,Matt,Matt Svanson,Svanson,9.487179487179487,39,5500,TB@STL,STL,TB,,,,,,P
127566-119319,P,Ryan,Ryan Jensen,Jensen,,0,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-191007,P,Declan,Declan Cronin,Cronin,6.125,56,5500,TEX@PHI,TEX,PHI,O,Elbow,,,,P
127566-119328,P,Packy,Packy Naughton,Naughton,0,2,5500,TB@STL,STL,TB,,,,,,P
127566-16931,P,Yu,Yu Darvish,Darvish,20.8125,16,5500,DET@SD,SD,DET,O,Elbow,,,,P
127566-219694,P,Winston,Winston Santos,Santos,,0,5500,TEX@PHI,TEX,PHI,DTD,Hand,,,,P
127566-219693,P,Emiliano,Emiliano Teodo,Teodo,,0,5500,TEX@PHI,TEX,PHI,DTD,Back,,,,P
127566-119347,P,Jonathan,Jonathan Bowlan,Bowlan,6.470588235294118,34,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-219702,P,Marco,Marco Raya,Raya,,0,5500,MIN@BAL,MIN,BAL,,,,,,P
127566-219700,P,Luis,Luis Mey,Mey,4.956521739130435,23,5500,BOS@CIN,CIN,BOS,,,,,,P
127566-219707,P,Jean,Jean Cabrera,Cabrera,,0,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-219705,P,Moises,Moises Chace,Chace,,0,5500,TEX@PHI,PHI,TEX,O,Elbow,,,,P
127566-195135,P,Kyle,Kyle Nicolas,Nicolas,5.4,31,5500,BOS@CIN,CIN,BOS,,,,,,P
127566-119367,P,Matt,Matt Canterino,Canterino,0,1,5500,MIN@BAL,MIN,BAL,O,Shoulder,,,,P
127566-219723,P,Omar,Omar Cruz,Cruz,10,2,5500,DET@SD,SD,DET,,,,,,P
127566-139851,P,Justin,Justin Topa,Topa,4.722222222222222,54,5500,MIN@BAL,MIN,BAL,,,,,,P
127566-119375,P,Dedniel,Dedniel Nunez,Nunez,5.222222222222222,10,5500,PIT@NYM,NYM,PIT,IL,Elbow,,,,P
127566-219729,P,Tyler,Tyler Mattison,Mattison,,0,5500,DET@SD,DET,SD,,,,,,P
127566-219728,P,Tyler,Tyler Owens,Owens,3,3,5500,DET@SD,DET,SD,DTD,Hip,,,,P
127566-119388,P,Junior,Junior Santos,Santos,,0,5500,WSH@CHC,WSH,CHC,,,,,,P
127566-119397,P,T.J.,T.J. Sikkema,Sikkema,,0,5500,BOS@CIN,BOS,CIN,,,,,,P
127566-82535,P,Kyle,Kyle Wright,Wright,0,1,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-186986,P,Eduardo,Eduardo Salazar,Salazar,2.5,30,5500,MIN@BAL,MIN,BAL,,,,,,P
127566-184943,P,Jesse,Jesse Scholtens,Scholtens,23,2,5500,TB@STL,TB,STL,,,,,,P
127566-119406,P,Cody,Cody Bolton,Bolton,0,1,5500,LAA@HOU,HOU,LAA,,,,,,P
127566-82546,P,Adbert,Adbert Alzolay,Alzolay,3.888888888888889,18,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-135798,P,Garrett,Garrett Stallings,Stallings,,0,5500,CWS@MIL,MIL,CWS,,,,,,P
127566-82552,P,Tony,Tony Santillan,Santillan,4.9,81,5500,BOS@CIN,CIN,BOS,,,,,,P
127566-119431,P,Seth,Seth Johnson,Johnson,7.7,10,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-62087,P,Miguel,Miguel Castro,Castro,2.5,6,5500,LAA@HOU,LAA,HOU,,,,,,P
127566-119435,P,Riley,Riley O'Brien,O'Brien,6.439024390243903,42,5500,TB@STL,STL,TB,,,,,,P
127566-82572,P,Gregory,Gregory Soto,Soto,4.4714285714285715,70,5500,PIT@NYM,PIT,NYM,,,,,,P
127566-12943,P,Shelby,Shelby Miller,Miller,6,48,5500,WSH@CHC,CHC,WSH,IL,Elbow,,,,P
127566-203415,P,Bryan,Bryan King,King,5.5588235294117645,68,5500,LAA@HOU,HOU,LAA,,,,,,P
127566-170647,P,Jared,Jared Koenig,Koenig,5.294871794871795,78,5500,CWS@MIL,MIL,CWS,,,,,,P
127566-164500,P,Ryan,Ryan Cusick,Cusick,,0,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-119446,P,Andry,Andry Lara,Lara,3.4444444444444446,9,5500,WSH@CHC,WSH,CHC,,,,,,P
127566-82584,P,JB,JB Bukauskas,Bukauskas,5.5,6,5500,CWS@MIL,MIL,CWS,DTD,Lat,,,,P
127566-82587,P,Richard,Richard Lovelady,Lovelady,3.8,10,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-82592,P,Dennis,Dennis Santana,Santana,5.2,70,5500,PIT@NYM,PIT,NYM,,,,,,P
127566-164517,P,Chris,Chris Murphy,Murphy,7.6521739130434785,23,5500,CWS@MIL,CWS,MIL,,,,,0,P
127566-164522,P,Wikelman,Wikelman Gonzalez,Gonzalez,7.75,16,5500,CWS@MIL,CWS,MIL,DTD,Back,,,0,P
127566-84651,P,Austin,Austin Davis,Davis,2.5714285714285716,7,5500,DET@SD,SD,DET,,,,,,P
127566-211632,P,Mason,Mason Montgomery,Montgomery,4.5,57,5500,PIT@NYM,PIT,NYM,,,,,,P
127566-240308,P,Daison,Daison Acosta,Acosta,,0,5500,DET@SD,SD,DET,,,,,,P
127566-80571,P,Phil,Phil Maton,Maton,6.253968253968254,63,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-240313,P,Alec,Alec Gamboa,Gamboa,,0,5500,BOS@CIN,BOS,CIN,,,,,,P
127566-232127,P,Cam,Cam Sanders,Sanders,2.3333333333333335,6,5500,PIT@NYM,PIT,NYM,,,,,,P
127566-82627,P,JoJo,JoJo Romero,Romero,5.076923076923077,65,5500,TB@STL,STL,TB,,,,,,P
127566-119494,P,Andrew,Andrew Dalquist,Dalquist,,0,5500,DET@SD,SD,DET,,,,,,P
127566-119496,P,Matt,Matt Thompson,Thompson,,0,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-82639,P,Ryan,Ryan Helsley,Helsley,5.017241379310345,58,5500,MIN@BAL,BAL,MIN,,,,,,P
127566-228050,P,Nolan,Nolan Hoffman,Hoffman,0,1,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-82649,P,Hans,Hans Crouse,Crouse,7.12,25,5500,MIN@BAL,BAL,MIN,,,,,,P
127566-228057,P,Jayvien,Jayvien Sandridge,Sandridge,2,1,5500,LAA@HOU,LAA,HOU,,,,,,P
127566-228060,P,Jack,Jack Little,Little,4.5,2,5500,DET@SD,DET,SD,,,,,,P
127566-82656,P,Nate,Nate Pearson,Pearson,1.8181818181818181,11,5500,LAA@HOU,HOU,LAA,IL,Elbow,,,,P
127566-240353,P,Griff,Griff McGarry,McGarry,,0,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-187105,P,Joe,Joe La Sorsa,La Sorsa,0.4,5,5500,PIT@NYM,PIT,NYM,,,,,,P
127566-240352,P,Jedixson,Jedixson Paez,Paez,,0,5500,CWS@MIL,CWS,MIL,,,,,0,P
127566-187110,P,Ben,Ben Joyce,Joyce,2.6,5,5500,LAA@HOU,LAA,HOU,IL,Shoulder,,,,P
127566-240359,P,Matt,Matt Pushard,Pushard,,0,5500,TB@STL,STL,TB,,,,,,P
127566-240358,P,Ryan,Ryan Watson,Watson,,0,5500,BOS@CIN,BOS,CIN,,,,,,P
127566-240357,P,Carter,Carter Baumler,Baumler,,0,5500,TEX@PHI,TEX,PHI,,,,,,P
127566-240363,P,Alexander,Alexander Alberto,Alberto,,0,5500,TB@STL,TB,STL,,,,,,P
127566-228072,P,Jake,Jake Palisch,Palisch,-3,1,5500,CWS@MIL,CWS,MIL,,,,,0,P
127566-187121,P,Grant,Grant Anderson,Anderson,5.617647058823529,68,5500,CWS@MIL,MIL,CWS,,,,,,P
127566-201456,P,Chris,Chris Roycroft,Roycroft,2.95,20,5500,TB@STL,STL,TB,,,,,,P
127566-84727,P,Drew,Drew Smith,Smith,5.7894736842105265,19,5500,WSH@CHC,WSH,CHC,,,,,,P
127566-84732,P,Robert,Robert Stock,Stock,1,2,5500,PIT@NYM,NYM,PIT,O,Shoulder,,,,P
127566-154368,P,Vinny,Vinny Nittoli,Nittoli,6,9,5500,BOS@CIN,BOS,CIN,O,Elbow,,,,P
127566-228101,P,Jonathan,Jonathan Pintaro,Pintaro,-1,1,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-211737,P,Luis,Luis Guerrero,Guerrero,4.461538461538462,13,5500,TB@STL,TB,STL,,,,,,P
127566-199460,P,Jordan,Jordan Leasure,Leasure,5.746268656716418,68,5500,CWS@MIL,CWS,MIL,,,,,0,P
127566-135976,P,Bennett,Bennett Sousa,Sousa,7.232558139534884,44,5500,LAA@HOU,HOU,LAA,IL,Oblique,,,,P
127566-178997,P,Greg,Greg Weissert,Weissert,4.767123287671233,73,5500,BOS@CIN,BOS,CIN,,,,,,P
127566-213816,P,Evan,Evan Sisk,Sisk,5.947368421052632,19,5500,PIT@NYM,PIT,NYM,,,,,,P
127566-119622,P,Matt,Matt Allan,Allan,,0,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-232267,P,David,David Sandlin,Sandlin,,0,5500,CWS@MIL,CWS,MIL,O,Elbow,,,0,P
127566-70482,P,J.B.,J.B. Wendelken,Wendelken,,0,5500,DET@SD,SD,DET,,,,,,P
127566-11108,P,Aroldis,Aroldis Chapman,Chapman,6.768115942028985,69,5500,BOS@CIN,BOS,CIN,,,,,,P
127566-68466,P,Steven,Steven Okert,Okert,6.073529411764706,68,5500,LAA@HOU,HOU,LAA,,,,,,P
127566-15225,P,Liam,Liam Hendriks,Hendriks,3.357142857142857,14,5500,MIN@BAL,MIN,BAL,,,,,,P
127566-68474,P,Josh,Josh Hader,Hader,8.041666666666666,48,5500,LAA@HOU,HOU,LAA,IL,Biceps,,,,P
127566-68476,P,Taylor,Taylor Rogers,Rogers,5,58,5500,MIN@BAL,MIN,BAL,,,,,,P
127566-68487,P,Tayron,Tayron Guerrero,Guerrero,,0,5500,BOS@CIN,BOS,CIN,,,,,,P
127566-68490,P,Austin,Austin Voth,Voth,4.661538461538462,68,5500,CWS@MIL,CWS,MIL,,,,,0,P
127566-170889,P,Aneurys,Aneurys Zabala,Zabala,,0,5500,LAA@HOU,LAA,HOU,,,,,,P
127566-23437,P,Brooks,Brooks Raley,Raley,4.966666666666667,30,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-82836,P,Julian,Julian Fernandez,Fernandez,6.75,4,5500,WSH@CHC,WSH,CHC,,,,,,P
127566-80801,P,Hoby,Hoby Milner,Milner,4.6716417910447765,73,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-68515,P,Sam,Sam Moll,Moll,3.8260869565217392,23,5500,BOS@CIN,CIN,BOS,,,,,,P
127566-39843,P,Burch,Burch Smith,Smith,4.76,50,5500,DET@SD,DET,SD,,,,,,P
127566-179118,P,Zack,Zack Kelly,Kelly,5.964285714285714,29,5500,BOS@CIN,BOS,CIN,,,,,,P
127566-52141,P,Lucas,Lucas Sims,Sims,1.5625,18,5500,CWS@MIL,CWS,MIL,,,,,0,P
127566-52143,P,Hunter,Hunter Harvey,Harvey,5.916666666666667,12,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-52146,P,Carl,Carl Edwards Jr.,Edwards Jr.,6.75,4,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-52148,P,Pierce,Pierce Johnson,Johnson,4.8,65,5500,BOS@CIN,CIN,BOS,,,,,,P
127566-52152,P,Robert,Robert Stephenson,Stephenson,5.7272727272727275,12,5500,LAA@HOU,LAA,HOU,IL,Elbow,,,,P
127566-179129,P,Jeremiah,Jeremiah Estrada,Estrada,6.333333333333333,79,5500,DET@SD,SD,DET,,,,,,P
127566-68551,P,Tyler,Tyler Beede,Beede,4.846153846153846,13,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-68561,P,Luke,Luke Weaver,Weaver,5.2615384615384615,67,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-189393,P,Daniel,Daniel Palencia,Palencia,5.810344827586207,60,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-156631,P,Charlie,Charlie Barnes,Barnes,,0,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-193498,P,John,John McMillon,McMillon,9,10,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-213995,P,Luis,Luis Curvelo,Curvelo,5.4375,17,5500,TEX@PHI,TEX,PHI,,,,,,P
127566-68584,P,Tyler,Tyler Jay,Jay,5.8,5,5500,CWS@MIL,MIL,CWS,,,,,,P
127566-82935,P,Trevor,Trevor Richards,Richards,4.25,5,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-13312,P,Ryan,Ryan Brasier,Brasier,3.5357142857142856,28,5500,TEX@PHI,TEX,PHI,,,,,,P
127566-226310,P,Jose,Jose Fermin,Fermin,4.794871794871795,40,5500,LAA@HOU,LAA,HOU,,,,,,P
127566-168965,P,Tanner,Tanner Banks,Banks,5.014084507042254,71,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-68619,P,Matt,Matt Bowman,Bowman,4.052631578947368,20,5500,MIN@BAL,MIN,BAL,,,,,,P
127566-82974,P,Tanner,Tanner Rainey,Rainey,2.3636363636363638,13,5500,DET@SD,DET,SD,,,,,,P
127566-82998,P,Lou,Lou Trivino,Trivino,4.446808510638298,47,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-212025,P,Zach,Zach Penrod,Penrod,3,7,5500,WSH@CHC,WSH,CHC,,,,,,P
127566-240707,P,Tyler,Tyler Bremner,Bremner,,0,5500,LAA@HOU,LAA,HOU,,,,,,P
127566-11333,P,Craig,Craig Kimbrel,Kimbrel,5.571428571428571,14,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-240710,P,Liam,Liam Doyle,Doyle,,0,5500,TB@STL,STL,TB,,,,,,P
127566-240708,P,Jaxon,Jaxon Wiggins,Wiggins,,0,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-240714,P,Kyson,Kyson Witherspoon,Witherspoon,,0,5500,BOS@CIN,BOS,CIN,,,,,,P
127566-209997,P,Jack,Jack Neely,Neely,3.5,6,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-203863,P,Gordon,Gordon Graceffo,Graceffo,6.8076923076923075,26,5500,TB@STL,STL,TB,,,,,,P
127566-189528,P,Robert,Robert Garcia,Garcia,5.1,71,5500,TEX@PHI,TEX,PHI,,,,,,P
127566-189529,P,Alek,Alek Jacob,Jacob,4.068965517241379,29,5500,DET@SD,SD,DET,,,,,,P
127566-195682,P,Orion,Orion Kerkering,Kerkering,5.183098591549296,73,5500,TEX@PHI,PHI,TEX,IL,Hamstring,,,,P
127566-195681,P,Jose,Jose Espada,Espada,21,1,5500,MIN@BAL,BAL,MIN,,,,,,P
127566-226411,P,David,David Morgan,Morgan,6.463414634146342,42,5500,DET@SD,SD,DET,,,,,,P
127566-83054,P,Justin,Justin Anderson,Anderson,4.796296296296297,56,5500,CWS@MIL,CWS,MIL,,,,,0,P
127566-232563,P,Drew,Drew Sommers,Sommers,0,4,5500,DET@SD,DET,SD,,,,,,P
127566-85108,P,Enyel,Enyel De Los Santos,De Los Santos,5.225806451612903,65,5500,LAA@HOU,HOU,LAA,IL,Knee,,,,P
127566-240767,P,Joel,Joel Valdez,Valdez,,0,5500,BOS@CIN,CIN,BOS,DTD,Shoulder,,,,P
127566-13438,P,Drew,Drew Pomeranz,Pomeranz,5.317460317460317,63,5500,LAA@HOU,LAA,HOU,,,,,,P
127566-54403,P,Trevor,Trevor Gott,Gott,0,1,5500,WSH@CHC,WSH,CHC,,,,,,P
127566-187521,P,Joe,Joe Jacques,Jacques,3,2,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-232576,P,Zach,Zach Maxwell,Maxwell,6.75,8,5500,BOS@CIN,CIN,BOS,,,,,,P
127566-179339,P,Bryce,Bryce Montes de Oca,Montes de Oca,,0,5500,WSH@CHC,WSH,CHC,,,,,,P
127566-83097,P,D.J.,D.J. Snelten,Snelten,,0,5500,DET@SD,SD,DET,,,,,,P
127566-81052,P,Andrew,Andrew Kittredge,Kittredge,5.593220338983051,59,5500,MIN@BAL,BAL,MIN,IL,Shoulder,,,,P
127566-152733,P,Griffin,Griffin Jax,Jax,5.746478873239437,73,5500,TB@STL,TB,STL,,,,,,P
127566-83158,P,Seranthony,Seranthony Dominguez,Dominguez,5.6923076923076925,79,5500,CWS@MIL,CWS,MIL,,,,,0,P
127566-38106,P,Kirby,Kirby Yates,Yates,4.833333333333333,50,5500,LAA@HOU,LAA,HOU,IL,Knee,,,,P
127566-79066,P,Anthony,Anthony Banda,Banda,4.448717948717949,78,5500,MIN@BAL,MIN,BAL,,,,,,P
127566-60640,P,Nick,Nick Burdi,Burdi,7.75,4,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-79072,P,Brad,Brad Keller,Keller,6.013698630136986,73,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-83170,P,Thomas,Thomas Pannone,Pannone,,0,5500,CWS@MIL,MIL,CWS,DTD,Forearm,,,,P
127566-83172,P,Jonathan,Jonathan Hernandez,Hernandez,6.448275862068965,29,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-136424,P,Jake,Jake Brentz,Brentz,0,1,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-79085,P,Keegan,Keegan Akin,Akin,5.158730158730159,64,5500,MIN@BAL,BAL,MIN,IL,Groin,,,,P
127566-146670,P,Christian,Christian Roa,Roa,9,2,5500,LAA@HOU,HOU,LAA,,,,,,P
127566-83184,P,Julian,Julian Merryweather,Merryweather,3.0952380952380953,21,5500,MIN@BAL,MIN,BAL,DTD,Hamstring,,,,P
127566-79097,P,Bryan,Bryan Hudson,Hudson,4.875,16,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-197887,P,Porter,Porter Hodge,Hodge,4.5,36,5500,WSH@CHC,CHC,WSH,IL,Elbow,,,,P
127566-146684,P,Jared,Jared Kelley,Kelley,,0,5500,CWS@MIL,CWS,MIL,,,,,0,P
127566-197884,P,Yoniel,Yoniel Curet,Curet,0,1,5500,TEX@PHI,PHI,TEX,,,,,,P
127566-197890,P,Marc,Marc Church,Church,4.6,5,5500,TEX@PHI,TEX,PHI,,,,,,P
127566-146688,P,Alex,Alex Santos II,Santos II,,0,5500,LAA@HOU,HOU,LAA,,,,,,P
127566-197888,P,Bailey,Bailey Horn,Horn,5.8,10,5500,DET@SD,DET,SD,IL,Elbow,,,,P
127566-21764,P,Caleb,Caleb Thielbar,Thielbar,4.652777777777778,72,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-85255,P,Shaun,Shaun Anderson,Anderson,4.857142857142857,7,5500,LAA@HOU,LAA,HOU,,,,,,P
127566-72971,P,Ben,Ben Heller,Heller,4.5,8,5500,WSH@CHC,CHC,WSH,,,,,,P
127566-146702,P,Cole,Cole Sands,Sands,4.695652173913044,69,5500,MIN@BAL,MIN,BAL,,,,,,P
127566-79116,P,Riley,Riley Pint,Pint,1.75,4,5500,DET@SD,SD,DET,,,,,,P
127566-197900,P,Luis,Luis Perales,Perales,0,2,5500,WSH@CHC,WSH,CHC,,,,,,P
127566-146706,P,Robert,Robert Dominguez,Dominguez,,0,5500,PIT@NYM,NYM,PIT,,,,,,P
127566-187669,P,Ty,Ty Adcock,Adcock,7,3,5500,DET@SD,SD,DET,,,,,,P
127566-197919,P,Jairo,Jairo Iriarte,Iriarte,5.5,6,5500,CWS@MIL,CWS,MIL,,,,,0,P
